policy_name,metric_name,mean_value,ci_lower,ci_upper,sample_count,scenario_name
best_historical_path,realized_next_latency_ms,37.66709506897044,34.5250429350898,40.88043116474067,74,in_distribution
best_historical_path,decision_gap_ms,0.8484787054152687,0.3220279411008752,1.4853334862835412,74,in_distribution
best_historical_path,success_under_budget,0.918918918918919,0.8513513513513513,0.972972972972973,74,in_distribution
best_historical_path,retrospective_best_path_match,0.8378378378378378,0.7567567567567568,0.918918918918919,74,in_distribution
best_historical_path,realized_cumulative_latency_3_ms,113.1289410825045,103.86363002788694,122.76503602627027,72,in_distribution
best_historical_path,cumulative_decision_gap_3_ms,0.8475385838160219,0.2990153904810216,1.5532054618017992,72,in_distribution
best_historical_path,realized_cumulative_latency_5_ms,188.93377588833926,172.8212769688255,205.9896097252648,68,in_distribution
best_historical_path,cumulative_decision_gap_5_ms,0.3341380956587038,0.06063081367152028,0.6917641927404048,68,in_distribution
conformal_uncertainty_selector,realized_next_latency_ms,37.91598596264365,35.03113808726032,41.079137499560794,74,in_distribution
conformal_uncertainty_selector,decision_gap_ms,1.0973695990884762,0.5920574546591101,1.7574626044721022,74,in_distribution
conformal_uncertainty_selector,success_under_budget,0.918918918918919,0.8513513513513513,0.972972972972973,74,in_distribution
conformal_uncertainty_selector,retrospective_best_path_match,0.7297297297297297,0.6216216216216216,0.8243243243243243,74,in_distribution
conformal_uncertainty_selector,realized_cumulative_latency_3_ms,114.4666629466527,105.01431729204346,124.22747648696178,72,in_distribution
conformal_uncertainty_selector,cumulative_decision_gap_3_ms,2.1852604479642155,1.0012474886899747,3.575434969535542,72,in_distribution
conformal_uncertainty_selector,realized_cumulative_latency_5_ms,191.19064349552986,175.5880158323038,207.34665570697916,68,in_distribution
conformal_uncertainty_selector,cumulative_decision_gap_5_ms,2.591005702849319,1.305563033830523,4.129808705935342,68,in_distribution
disagreement_aware_selector,realized_next_latency_ms,37.47151045319494,34.577704495475835,40.62354763269546,74,in_distribution
disagreement_aware_selector,decision_gap_ms,0.6528940896397605,0.23437143380625416,1.2360205141803724,74,in_distribution
disagreement_aware_selector,success_under_budget,0.918918918918919,0.8513513513513513,0.972972972972973,74,in_distribution
disagreement_aware_selector,retrospective_best_path_match,0.8243243243243243,0.7297297297297297,0.9054054054054054,74,in_distribution
disagreement_aware_selector,realized_cumulative_latency_3_ms,112.68963561672061,103.80294718560809,122.08423416028167,72,in_distribution
disagreement_aware_selector,cumulative_decision_gap_3_ms,0.4082331180321231,0.07152648403289558,0.9665517921520028,72,in_distribution
disagreement_aware_selector,realized_cumulative_latency_5_ms,189.9612256344786,174.29661287010447,206.74983582945254,68,in_distribution
