comparison_name,metric_name,sample_count,mean_delta,median_delta,ci_lower,ci_upper,statistic,p_value,holm_adjusted_p_value,effect_size_dz,win_rate,loss_rate,scenario_name
risk_adjusted_vs_ensemble_uncertainty,decision_gap_ms,119,0.034861780710498086,0.0,-0.18549946441349444,0.26397678683175635,48.0,0.7775646168566407,1.0,0.02777780674317248,0.058823529411764705,0.058823529411764705,site_holdout
risk_adjusted_vs_ensemble_uncertainty,success_under_budget,119,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,site_holdout
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_3_ms,114,-0.2133412570255271,0.0,-0.5959727807387352,0.11460495062270327,29.0,0.24886387493792206,0.7465916248137662,-0.1118079858044378,0.07894736842105263,0.03508771929824561,site_holdout
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_3_ms,114,-0.2133412570255271,0.0,-0.5959727807387352,0.11460495062270327,29.0,0.24886387493792206,0.7465916248137662,-0.1118079858044378,0.07894736842105263,0.03508771929824561,site_holdout
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_5_ms,111,0.33710300379060937,0.0,-0.17399238426069047,0.8837379347881292,29.0,0.24886387493792206,0.7465916248137662,0.11554023333053132,0.04504504504504504,0.07207207207207207,site_holdout
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_5_ms,111,0.33710300379060937,0.0,-0.17399238426069047,0.8837379347881292,29.0,0.24886387493792206,0.7465916248137662,0.11554023333053132,0.04504504504504504,0.07207207207207207,site_holdout
risk_adjusted_vs_conformal_uncertainty,realized_next_latency_ms,119,-0.3443386281829506,0.0,-0.9620809941104135,0.14061210163034937,114.0,0.6848744008735368,1.0,-0.11154113848249834,0.09243697478991597,0.09243697478991597,site_holdout
risk_adjusted_vs_conformal_uncertainty,decision_gap_ms,119,-0.3443386281829506,0.0,-0.9620809941104135,0.14061210163034937,114.0,0.6848744008735368,1.0,-0.11154113848249834,0.09243697478991597,0.09243697478991597,site_holdout
risk_adjusted_vs_conformal_uncertainty,success_under_budget,119,0.025210084033613446,0.0,0.0,0.058823529411764705,0.0,0.08326451666355039,0.33305806665420157,0.1601397535119954,0.0,0.025210084033613446,site_holdout
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_3_ms,114,-1.1057651852067787,0.0,-2.028739019973528,-0.34120809572305955,44.0,0.007397125156982439,0.04438275094189464,-0.23213392324108656,0.14912280701754385,0.043859649122807015,site_holdout
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_3_ms,114,-1.1057651852067787,0.0,-2.028739019973528,-0.34120809572305955,44.0,0.007397125156982439,0.04438275094189464,-0.23213392324108656,0.14912280701754385,0.043859649122807015,site_holdout
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_5_ms,111,-1.4965351374659956,0.0,-2.843086156496367,-0.4026123997139182,52.0,0.027306321327889564,0.10922528531155826,-0.2201290014886047,0.12612612612612611,0.06306306306306306,site_holdout
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_5_ms,111,-1.4965351374659956,0.0,-2.843086156496367,-0.4026123997139182,52.0,0.027306321327889564,0.10922528531155826,-0.2201290014886047,0.12612612612612611,0.06306306306306306,site_holdout
risk_adjusted_vs_historical,realized_next_latency_ms,119,-3.3375415533271466,0.0,-4.86234309660393,-1.9505284099350848,700.0,4.709598757448785e-05,0.00032967191302141495,-0.4188157054878789,0.4789915966386555,0.16806722689075632,site_holdout
risk_adjusted_vs_historical,decision_gap_ms,119,-3.3375415533271466,0.0,-4.86234309660393,-1.9505284099350848,700.0,4.709598757448785e-05,0.00032967191302141495,-0.4188157054878789,0.4789915966386555,0.16806722689075632,site_holdout
risk_adjusted_vs_historical,success_under_budget,119,0.14285714285714285,0.0,0.07563025210084033,0.2102941176470577,36.0,0.000392993026414881,0.002750951184904167,0.34214542531428366,0.025210084033613446,0.16806722689075632,site_holdout
risk_adjusted_vs_historical,realized_cumulative_latency_3_ms,114,-9.520729844354381,-3.402038435448482,-12.019590607591917,-7.1830416501186845,129.0,1.2031203507595125e-11,8.421842455316587e-11,-0.7140539692948128,0.5701754385964912,0.07894736842105263,site_holdout
risk_adjusted_vs_historical,cumulative_decision_gap_3_ms,114,-9.520729844354381,-3.402038435448482,-12.019590607591917,-7.1830416501186845,129.0,1.2031203507595125e-11,8.421842455316587e-11,-0.7140539692948128,0.5701754385964912,0.07894736842105263,site_holdout
risk_adjusted_vs_historical,realized_cumulative_latency_5_ms,111,-12.858604394472714,-2.5096416509717585,-16.56737324714916,-9.28622965680444,149.0,6.250427438991733e-11,4.375299207294213e-10,-0.6570484207805203,0.5495495495495496,0.0990990990990991,site_holdout
risk_adjusted_vs_historical,cumulative_decision_gap_5_ms,111,-12.858604394472714,-2.5096416509717585,-16.56737324714916,-9.28622965680444,149.0,6.250427438991733e-11,4.375299207294213e-10,-0.6570484207805203,0.5495495495495496,0.0990990990990991,site_holdout
graph_vs_temporal,realized_next_latency_ms,119,0.7997596183992257,0.0,0.00633590184789603,1.802694169770526,261.0,0.2579871672986084,1.0,0.16527473178283789,0.11764705882352941,0.18487394957983194,site_holdout
graph_vs_temporal,decision_gap_ms,119,0.7997596183992257,0.0,0.00633590184789603,1.802694169770526,261.0,0.2579871672986084,1.0,0.16527473178283789,0.11764705882352941,0.18487394957983194,site_holdout
graph_vs_temporal,success_under_budget,119,-0.03361344537815126,0.0,-0.06722689075630252,-0.008403361344537815,0.0,0.045500263896358396,0.22750131948179197,-0.18571569095334123,0.03361344537815126,0.0,site_holdout
graph_vs_temporal,realized_cumulative_latency_3_ms,114,1.3911365985936177,0.0,0.4761393426216674,2.537583874893483,172.0,0.03190389550585815,0.15951947752929074,0.2453825191264909,0.10526315789473684,0.19298245614035087,site_holdout
graph_vs_temporal,cumulative_decision_gap_3_ms,114,1.3911365985936177,0.0,0.4761393426216674,2.537583874893483,172.0,0.03190389550585815,0.15951947752929074,0.2453825191264909,0.10526315789473684,0.19298245614035087,site_holdout
graph_vs_temporal,realized_cumulative_latency_5_ms,110,2.221025450196815,0.0,0.6025982069685137,3.913353074604457,120.0,0.004133542637291182,0.024801255823747093,0.24958399159831932,0.07272727272727272,0.22727272727272727,site_holdout
graph_vs_temporal,cumulative_decision_gap_5_ms,110,2.221025450196815,0.0,0.6025982069685137,3.913353074604457,120.0,0.004133542637291182,0.024801255823747093,0.24958399159831932,0.07272727272727272,0.22727272727272727,site_holdout
risk_adjusted_vs_temporal,realized_next_latency_ms,28,-1.0910413057240622,0.0,-3.2985804471779225,0.5890074268146799,3.0,0.22491588401596185,0.8280644254119577,-0.19608472212086445,0.14285714285714285,0.03571428571428571,operational_mild
risk_adjusted_vs_temporal,decision_gap_ms,28,-1.0910413057240622,0.0,-3.2985804471779225,0.5890074268146799,3.0,0.22491588401596185,0.8280644254119577,-0.19608472212086445,0.14285714285714285,0.03571428571428571,operational_mild
risk_adjusted_vs_temporal,success_under_budget,28,-0.03571428571428571,0.0,-0.10714285714285714,0.0,0.0,0.31731050786291415,1.0,-0.18898223650461357,0.03571428571428571,0.0,operational_mild
risk_adjusted_vs_temporal,realized_cumulative_latency_3_ms,23,0.7048388400407819,0.0,-0.15269392012898764,2.153543616158388,1.0,0.28504940740261275,1.0,0.23636272561514032,0.043478260869565216,0.08695652173913043,operational_mild
risk_adjusted_vs_temporal,cumulative_decision_gap_3_ms,23,0.7048388400407819,0.0,-0.15269392012898764,2.153543616158388,1.0,0.28504940740261275,1.0,0.23636272561514032,0.043478260869565216,0.08695652173913043,operational_mild
risk_adjusted_vs_temporal,realized_cumulative_latency_5_ms,20,0.5222127545734594,0.0,-3.7785158952868185,5.629279619106157,3.0,1.0,1.0,0.04939455152924513,0.1,0.05,operational_mild
risk_adjusted_vs_temporal,cumulative_decision_gap_5_ms,20,0.5222127545734594,0.0,-3.7785158952868185,5.629279619106157,3.0,1.0,1.0,0.04939455152924513,0.1,0.05,operational_mild
risk_adjusted_vs_graph,realized_next_latency_ms,28,-2.5378272343251456,0.0,-6.114326381541531,-0.10214912728591281,3.0,0.11585149752593009,0.8109604826815107,-0.28828004254433565,0.17857142857142858,0.03571428571428571,operational_mild
risk_adjusted_vs_graph,decision_gap_ms,28,-2.5378272343251456,0.0,-6.114326381541531,-0.10214912728591281,3.0,0.11585149752593009,0.8109604826815107,-0.28828004254433565,0.17857142857142858,0.03571428571428571,operational_mild
risk_adjusted_vs_graph,success_under_budget,28,0.07142857142857142,0.0,0.0,0.17857142857142858,0.0,0.15729920705028505,0.9437952423017103,0.2723523897009611,0.0,0.07142857142857142,operational_mild
risk_adjusted_vs_graph,realized_cumulative_latency_3_ms,23,-0.8762308933615026,0.0,-2.4927018345277205,0.34230581234101193,2.0,0.27332167829229814,1.0,-0.2344229928029658,0.13043478260869565,0.043478260869565216,operational_mild
risk_adjusted_vs_graph,cumulative_decision_gap_3_ms,23,-0.8762308933615026,0.0,-2.4927018345277205,0.34230581234101193,2.0,0.27332167829229814,1.0,-0.2344229928029658,0.13043478260869565,0.043478260869565216,operational_mild
risk_adjusted_vs_graph,realized_cumulative_latency_5_ms,19,2.0066171384289166,0.0,-0.20478551019232027,6.2246369254790705,1.0,0.6547208460185769,1.0,0.22134441650607187,0.05263157894736842,0.05263157894736842,operational_mild
risk_adjusted_vs_graph,cumulative_decision_gap_5_ms,19,2.0066171384289166,0.0,-0.20478551019232027,6.2246369254790705,1.0,0.6547208460185769,1.0,0.22134441650607187,0.05263157894736842,0.05263157894736842,operational_mild
risk_adjusted_vs_fusion,realized_next_latency_ms,28,-0.12238319192587609,0.0,-0.29938665690211,0.0,0.0,0.17971249487899976,0.8280644254119577,-0.2706767313821501,0.07142857142857142,0.0,operational_mild
risk_adjusted_vs_fusion,decision_gap_ms,28,-0.12238319192587609,0.0,-0.29938665690211,0.0,0.0,0.17971249487899976,0.8280644254119577,-0.2706767313821501,0.07142857142857142,0.0,operational_mild
risk_adjusted_vs_fusion,success_under_budget,28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,operational_mild
risk_adjusted_vs_fusion,realized_cumulative_latency_3_ms,23,0.7811858001052757,0.0,0.0,2.153543616158388,0.0,0.17971249487899976,0.8985624743949988,0.2658619523786616,0.0,0.08695652173913043,operational_mild
risk_adjusted_vs_fusion,cumulative_decision_gap_3_ms,23,0.7811858001052757,0.0,0.0,2.153543616158388,0.0,0.17971249487899976,0.8985624743949988,0.2658619523786616,0.0,0.08695652173913043,operational_mild
risk_adjusted_vs_fusion,realized_cumulative_latency_5_ms,20,1.6870095663027456,0.0,-0.8523763802968801,5.913405079205117,1.0,0.6547208460185769,1.0,0.1880254933893301,0.05,0.05,operational_mild
risk_adjusted_vs_fusion,cumulative_decision_gap_5_ms,20,1.6870095663027456,0.0,-0.8523763802968801,5.913405079205117,1.0,0.6547208460185769,1.0,0.1880254933893301,0.05,0.05,operational_mild
risk_adjusted_vs_ensemble_uncertainty,realized_next_latency_ms,28,1.1410973710209509,0.0,-0.025462403249012056,2.562345895412111,2.0,0.1380107375686596,0.8280644254119577,0.3295787473838754,0.03571428571428571,0.14285714285714285,operational_mild
risk_adjusted_vs_ensemble_uncertainty,decision_gap_ms,28,1.1410973710209509,0.0,-0.025462403249012056,2.562345895412111,2.0,0.1380107375686596,0.8280644254119577,0.3295787473838754,0.03571428571428571,0.14285714285714285,operational_mild
risk_adjusted_vs_ensemble_uncertainty,success_under_budget,28,-0.03571428571428571,0.0,-0.10714285714285714,0.0,0.0,0.31731050786291415,1.0,-0.18898223650461357,0.03571428571428571,0.0,operational_mild
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_3_ms,23,0.4100613472744888,0.0,-0.6654091576194898,1.9240099479873165,4.0,0.7150006546880893,1.0,0.12667331727700207,0.08695652173913043,0.08695652173913043,operational_mild
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_3_ms,23,0.4100613472744888,0.0,-0.6654091576194898,1.9240099479873165,4.0,0.7150006546880893,1.0,0.12667331727700207,0.08695652173913043,0.08695652173913043,operational_mild
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_5_ms,20,-0.02458536862394851,0.0,-3.806173126086914,4.275435313158675,4.0,0.7150006546880893,1.0,-0.002606212266503929,0.15,0.05,operational_mild
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_5_ms,20,-0.02458536862394851,0.0,-3.806173126086914,4.275435313158675,4.0,0.7150006546880893,1.0,-0.002606212266503929,0.15,0.05,operational_mild
risk_adjusted_vs_conformal_uncertainty,realized_next_latency_ms,28,0.2598575404180204,0.0,-0.23136360670329406,1.0397129492860093,3.0,1.0,1.0,0.13401247039179826,0.07142857142857142,0.03571428571428571,operational_mild
risk_adjusted_vs_conformal_uncertainty,decision_gap_ms,28,0.2598575404180204,0.0,-0.23136360670329406,1.0397129492860093,3.0,1.0,1.0,0.13401247039179826,0.07142857142857142,0.03571428571428571,operational_mild
risk_adjusted_vs_conformal_uncertainty,success_under_budget,28,-0.03571428571428571,0.0,-0.10714285714285714,0.0,0.0,0.31731050786291415,1.0,-0.18898223650461357,0.03571428571428571,0.0,operational_mild
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_3_ms,23,-0.0662426863734999,0.0,-0.6160754914638293,0.4936943924078234,3.0,1.0,1.0,-0.04962275368647347,0.08695652173913043,0.043478260869565216,operational_mild
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_3_ms,23,-0.0662426863734999,0.0,-0.6160754914638293,0.4936943924078234,3.0,1.0,1.0,-0.04962275368647347,0.08695652173913043,0.043478260869565216,operational_mild
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_5_ms,20,0.5247790916272692,0.0,-3.775949558233009,5.6318459561599665,3.0,1.0,1.0,0.04964470974374842,0.1,0.05,operational_mild
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_5_ms,20,0.5247790916272692,0.0,-3.775949558233009,5.6318459561599665,3.0,1.0,1.0,0.04964470974374842,0.1,0.05,operational_mild
risk_adjusted_vs_historical,realized_next_latency_ms,28,-1.5532750433380493,0.0,-4.022539631461908,0.6313826821275047,21.0,0.15793931050013033,0.8280644254119577,-0.23732747185741157,0.32142857142857145,0.10714285714285714,operational_mild
risk_adjusted_vs_historical,decision_gap_ms,28,-1.5532750433380493,0.0,-4.022539631461908,0.6313826821275047,21.0,0.15793931050013033,0.8280644254119577,-0.23732747185741157,0.32142857142857145,0.10714285714285714,operational_mild
risk_adjusted_vs_historical,success_under_budget,28,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,operational_mild
risk_adjusted_vs_historical,realized_cumulative_latency_3_ms,23,-1.6449446527606586,0.0,-3.522927909192141,-0.10097208691838425,10.0,0.07446183141740548,0.5212328199218383,-0.3969445809792403,0.30434782608695654,0.13043478260869565,operational_mild
risk_adjusted_vs_historical,cumulative_decision_gap_3_ms,23,-1.6449446527606586,0.0,-3.522927909192141,-0.10097208691838425,10.0,0.07446183141740548,0.5212328199218383,-0.3969445809792403,0.30434782608695654,0.13043478260869565,operational_mild
risk_adjusted_vs_historical,realized_cumulative_latency_5_ms,20,2.044613402487451,0.0,-2.6652124839265126,7.9451463410301875,22.0,0.9527650219907529,1.0,0.16016973004138713,0.3,0.15,operational_mild
risk_adjusted_vs_historical,cumulative_decision_gap_5_ms,20,2.044613402487451,0.0,-2.6652124839265126,7.9451463410301875,22.0,0.9527650219907529,1.0,0.16016973004138713,0.3,0.15,operational_mild
graph_vs_temporal,realized_next_latency_ms,28,1.4467859286010831,0.0,-2.1344681152918934,5.514751563634057,17.0,0.5146697234497355,1.0,0.13554283370387518,0.14285714285714285,0.17857142857142858,operational_mild
graph_vs_temporal,decision_gap_ms,28,1.4467859286010831,0.0,-2.1344681152918934,5.514751563634057,17.0,0.5146697234497355,1.0,0.13554283370387518,0.14285714285714285,0.17857142857142858,operational_mild
graph_vs_temporal,success_under_budget,28,-0.10714285714285714,0.0,-0.21428571428571427,0.0,0.0,0.08326451666355039,0.5828516166448527,-0.3401680257083045,0.10714285714285714,0.0,operational_mild
graph_vs_temporal,realized_cumulative_latency_3_ms,23,1.5810697334022845,0.0,-0.0386252040906276,3.5510815080164027,2.0,0.1380107375686596,0.8280644254119577,0.35499580339333314,0.043478260869565216,0.17391304347826086,operational_mild
graph_vs_temporal,cumulative_decision_gap_3_ms,23,1.5810697334022845,0.0,-0.0386252040906276,3.5510815080164027,2.0,0.1380107375686596,0.8280644254119577,0.35499580339333314,0.043478260869565216,0.17391304347826086,operational_mild
graph_vs_temporal,realized_cumulative_latency_5_ms,19,-1.4569195020358017,0.0,-4.276464584616609,0.13652367346154684,1.0,0.28504940740261275,1.0,-0.2669009291336251,0.10526315789473684,0.05263157894736842,operational_mild
graph_vs_temporal,cumulative_decision_gap_5_ms,19,-1.4569195020358017,0.0,-4.276464584616609,0.13652367346154684,1.0,0.28504940740261275,1.0,-0.2669009291336251,0.10526315789473684,0.05263157894736842,operational_mild
risk_adjusted_vs_temporal,realized_next_latency_ms,28,0.2750629563206538,0.0,-1.8495910109132203,3.0429162262097145,7.0,0.892738400944348,1.0,0.04174074962581192,0.10714285714285714,0.07142857142857142,operational_moderate
risk_adjusted_vs_temporal,decision_gap_ms,28,0.2750629563206538,0.0,-1.8495910109132203,3.0429162262097145,7.0,0.892738400944348,1.0,0.04174074962581192,0.10714285714285714,0.07142857142857142,operational_moderate
risk_adjusted_vs_temporal,success_under_budget,28,0.0,0.0,-0.10714285714285714,0.10714285714285714,1.5,1.0,1.0,0.0,0.03571428571428571,0.03571428571428571,operational_moderate
risk_adjusted_vs_temporal,realized_cumulative_latency_3_ms,23,0.29627272443782404,0.0,-0.19131912421961525,1.0424155415592211,2.0,0.5929800980174267,1.0,0.1777097644505911,0.043478260869565216,0.08695652173913043,operational_moderate
risk_adjusted_vs_temporal,cumulative_decision_gap_3_ms,23,0.29627272443782404,0.0,-0.19131912421961525,1.0424155415592211,2.0,0.5929800980174267,1.0,0.1777097644505911,0.043478260869565216,0.08695652173913043,operational_moderate
risk_adjusted_vs_temporal,realized_cumulative_latency_5_ms,20,-0.8334581857693181,0.0,-3.4943904351878587,0.9940158778799045,1.0,0.6547208460185769,1.0,-0.15180595018104812,0.05,0.05,operational_moderate
risk_adjusted_vs_temporal,cumulative_decision_gap_5_ms,20,-0.8334581857693181,0.0,-3.4943904351878587,0.9940158778799045,1.0,0.6547208460185769,1.0,-0.15180595018104812,0.05,0.05,operational_moderate
risk_adjusted_vs_graph,realized_next_latency_ms,28,-0.32876729983510256,0.0,-3.4807378469195007,2.538767429710602,2.0,0.5929800980174267,1.0,-0.04259592723983919,0.07142857142857142,0.03571428571428571,operational_moderate
risk_adjusted_vs_graph,decision_gap_ms,28,-0.32876729983510256,0.0,-3.4807378469195007,2.538767429710602,2.0,0.5929800980174267,1.0,-0.04259592723983919,0.07142857142857142,0.03571428571428571,operational_moderate
risk_adjusted_vs_graph,success_under_budget,28,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.31731050786291415,1.0,0.18898223650461357,0.0,0.03571428571428571,operational_moderate
risk_adjusted_vs_graph,realized_cumulative_latency_3_ms,23,-1.15862085482227,0.0,-2.7998256415840985,0.0,0.0,0.10880943004054569,0.5440471502027284,-0.3241846173255301,0.13043478260869565,0.0,operational_moderate
risk_adjusted_vs_graph,cumulative_decision_gap_3_ms,23,-1.15862085482227,0.0,-2.7998256415840985,0.0,0.0,0.10880943004054569,0.5440471502027284,-0.3241846173255301,0.13043478260869565,0.0,operational_moderate
risk_adjusted_vs_graph,realized_cumulative_latency_5_ms,20,-0.9963151070334064,0.0,-3.8413217013970993,0.8523763802968801,1.0,0.6547208460185769,1.0,-0.16799806320535018,0.05,0.05,operational_moderate
risk_adjusted_vs_graph,cumulative_decision_gap_5_ms,20,-0.9963151070334064,0.0,-3.8413217013970993,0.8523763802968801,1.0,0.6547208460185769,1.0,-0.16799806320535018,0.05,0.05,operational_moderate
risk_adjusted_vs_fusion,realized_next_latency_ms,28,0.8557476886610166,0.0,-0.9309400226304047,3.498183088613455,2.0,0.5929800980174267,1.0,0.14197556423846353,0.03571428571428571,0.07142857142857142,operational_moderate
risk_adjusted_vs_fusion,decision_gap_ms,28,0.8557476886610166,0.0,-0.9309400226304047,3.498183088613455,2.0,0.5929800980174267,1.0,0.14197556423846353,0.03571428571428571,0.07142857142857142,operational_moderate
risk_adjusted_vs_fusion,success_under_budget,28,-0.03571428571428571,0.0,-0.10714285714285714,0.0,0.0,0.31731050786291415,1.0,-0.18898223650461357,0.03571428571428571,0.0,operational_moderate
risk_adjusted_vs_fusion,realized_cumulative_latency_3_ms,23,0.25855096846395786,0.0,-0.22904088019348148,1.004693785585355,1.0,0.6547208460185769,1.0,0.1554288365565648,0.043478260869565216,0.043478260869565216,operational_moderate
risk_adjusted_vs_fusion,cumulative_decision_gap_3_ms,23,0.25855096846395786,0.0,-0.22904088019348148,1.004693785585355,1.0,0.6547208460185769,1.0,0.1554288365565648,0.043478260869565216,0.043478260869565216,operational_moderate
risk_adjusted_vs_fusion,realized_cumulative_latency_5_ms,20,-0.8334581857693181,0.0,-3.4943904351878587,0.9940158778799045,1.0,0.6547208460185769,1.0,-0.15180595018104812,0.05,0.05,operational_moderate
risk_adjusted_vs_fusion,cumulative_decision_gap_5_ms,20,-0.8334581857693181,0.0,-3.4943904351878587,0.9940158778799045,1.0,0.6547208460185769,1.0,-0.15180595018104812,0.05,0.05,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,realized_next_latency_ms,28,3.6712299880021666,0.0,0.4582281980237089,8.121635964929409,2.0,0.07473549830588248,0.4484129898352949,0.34671090897287865,0.03571428571428571,0.17857142857142858,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,decision_gap_ms,28,3.6712299880021666,0.0,0.4582281980237089,8.121635964929409,2.0,0.07473549830588248,0.4484129898352949,0.34671090897287865,0.03571428571428571,0.17857142857142858,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,success_under_budget,28,-0.07142857142857142,0.0,-0.17857142857142858,0.0,0.0,0.15729920705028505,0.9437952423017103,-0.27235238970096115,0.07142857142857142,0.0,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_3_ms,23,-0.5525563172342104,0.0,-2.264790257595653,0.8351769203873635,3.0,0.4652088184521418,1.0,-0.14092688080782856,0.13043478260869565,0.043478260869565216,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_3_ms,23,-0.5525563172342104,0.0,-2.264790257595653,0.8351769203873635,3.0,0.4652088184521418,1.0,-0.14092688080782856,0.13043478260869565,0.043478260869565216,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,realized_cumulative_latency_5_ms,20,-2.615381366893119,0.0,-7.350571608342501,0.6626772519199363,1.0,0.28504940740261275,1.0,-0.2748899786770894,0.1,0.05,operational_moderate
risk_adjusted_vs_ensemble_uncertainty,cumulative_decision_gap_5_ms,20,-2.615381366893119,0.0,-7.350571608342501,0.6626772519199363,1.0,0.28504940740261275,1.0,-0.2748899786770894,0.1,0.05,operational_moderate
risk_adjusted_vs_conformal_uncertainty,realized_next_latency_ms,28,1.7863731997083279,0.0,-1.1623444302165997,5.247205410834717,5.0,0.24886387493792206,1.0,0.19565175468878424,0.07142857142857142,0.14285714285714285,operational_moderate
risk_adjusted_vs_conformal_uncertainty,decision_gap_ms,28,1.7863731997083279,0.0,-1.1623444302165997,5.247205410834717,5.0,0.24886387493792206,1.0,0.19565175468878424,0.07142857142857142,0.14285714285714285,operational_moderate
risk_adjusted_vs_conformal_uncertainty,success_under_budget,28,0.0,0.0,-0.10714285714285714,0.10714285714285714,1.5,1.0,1.0,0.0,0.03571428571428571,0.03571428571428571,operational_moderate
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_3_ms,23,-0.016327722628356186,0.0,-0.731253219471686,0.91982887865048,4.0,0.7150006546880893,1.0,-0.008291197719137664,0.13043478260869565,0.043478260869565216,operational_moderate
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_3_ms,23,-0.016327722628356186,0.0,-0.731253219471686,0.91982887865048,4.0,0.7150006546880893,1.0,-0.008291197719137664,0.13043478260869565,0.043478260869565216,operational_moderate
risk_adjusted_vs_conformal_uncertainty,realized_cumulative_latency_5_ms,20,-2.8045932121710235,0.0,-7.553879478924276,0.6626772519199363,1.0,0.28504940740261275,1.0,-0.2744960735552628,0.1,0.05,operational_moderate
risk_adjusted_vs_conformal_uncertainty,cumulative_decision_gap_5_ms,20,-2.8045932121710235,0.0,-7.553879478924276,0.6626772519199363,1.0,0.28504940740261275,1.0,-0.2744960735552628,0.1,0.05,operational_moderate
risk_adjusted_vs_historical,realized_next_latency_ms,28,-6.581009973827414,0.0,-11.875258599539391,-1.9192559687587978,3.0,0.020879263166351643,0.1461548421644615,-0.47148924187018554,0.2857142857142857,0.03571428571428571,operational_moderate
risk_adjusted_vs_historical,decision_gap_ms,28,-6.581009973827414,0.0,-11.875258599539391,-1.9192559687587978,3.0,0.020879263166351643,0.1461548421644615,-0.47148924187018554,0.2857142857142857,0.03571428571428571,operational_moderate
risk_adjusted_vs_historical,success_under_budget,28,0.14285714285714285,0.0,0.03571428571428571,0.2857142857142857,0.0,0.045500263896358396,0.31850184727450875,0.40089186286863654,0.0,0.14285714285714285,operational_moderate
risk_adjusted_vs_historical,realized_cumulative_latency_3_ms,23,-2.0535107683636165,0.0,-4.098244132860797,-0.3982809379310132,3.0,0.03569190011680441,0.2498433008176309,-0.45468400533967984,0.2608695652173913,0.08695652173913043,operational_moderate
risk_adjusted_vs_historical,cumulative_decision_gap_3_ms,23,-2.0535107683636165,0.0,-4.098244132860797,-0.3982809379310132,3.0,0.03569190011680441,0.2498433008176309,-0.45468400533967984,0.2608695652173913,0.08695652173913043,operational_moderate
risk_adjusted_vs_historical,realized_cumulative_latency_5_ms,20,0.6889424621446736,0.0,-2.775234092728715,4.944635947989804,18.0,1.0,1.0,0.07497170710704192,0.25,0.15,operational_moderate
risk_adjusted_vs_historical,cumulative_decision_gap_5_ms,20,0.6889424621446736,0.0,-2.775234092728715,4.944635947989804,18.0,1.0,1.0,0.07497170710704192,0.25,0.15,operational_moderate
graph_vs_temporal,realized_next_latency_ms,28,0.6038302561557564,0.0,-3.200800075969581,4.545903754755743,12.0,0.7353166906373405,1.0,0.05777262940287156,0.10714285714285714,0.14285714285714285,operational_moderate
graph_vs_temporal,decision_gap_ms,28,0.6038302561557564,0.0,-3.200800075969581,4.545903754755743,12.0,0.7353166906373405,1.0,0.05777262940287156,0.10714285714285714,0.14285714285714285,operational_moderate
graph_vs_temporal,success_under_budget,28,-0.03571428571428571,0.0,-0.17857142857142858,0.07142857142857142,2.0,0.5637028616507731,1.0,-0.10778636357219328,0.07142857142857142,0.03571428571428571,operational_moderate
graph_vs_temporal,realized_cumulative_latency_3_ms,23,1.454893579260094,0.0,0.04623970284424734,3.1822423696918203,1.0,0.07961580146011343,0.4776948087606806,0.3757920080693471,0.043478260869565216,0.17391304347826086,operational_moderate
graph_vs_temporal,cumulative_decision_gap_3_ms,23,1.454893579260094,0.0,0.04623970284424734,3.1822423696918203,1.0,0.07961580146011343,0.4776948087606806,0.3757920080693471,0.043478260869565216,0.17391304347826086,operational_moderate
graph_vs_temporal,realized_cumulative_latency_5_ms,20,0.16285692126408832,0.0,-3.4471772693268505,3.670598248276555,4.0,0.7150006546880893,1.0,0.019886874418159426,0.1,0.1,operational_moderate
