scenario_name,policy_name,switch_penalty_ms,decision_count,switch_rate,mean_penalized_latency_ms,mean_penalized_decision_gap_ms,success_rate_under_60ms,p95_penalized_latency_ms,cvar95_penalized_latency_ms
temporal_shift,ensemble_uncertainty_selector,5.0,28,0.35714285714285715,42.15560723864132,3.286223353606735,0.9642857142857143,57.07585033961099,59.38279438294873
temporal_shift,ensemble_uncertainty_selector,10.0,28,0.35714285714285715,43.94132152435561,5.07193763932102,0.9642857142857143,59.27695482639466,60.21734430932676
temporal_shift,ensemble_uncertainty_selector,20.0,28,0.35714285714285715,47.51275009578418,8.64336621074959,0.8214285714285714,67.70053242864056,68.83441978996376
temporal_shift,conformal_uncertainty_selector,5.0,28,0.35714285714285715,42.97022239714318,4.100838512108596,0.9642857142857143,57.07585033961099,59.38279438294873
temporal_shift,conformal_uncertainty_selector,10.0,28,0.35714285714285715,44.75593668285747,5.886552797822882,0.9642857142857143,59.27695482639466,60.21734430932676
temporal_shift,conformal_uncertainty_selector,20.0,28,0.35714285714285715,48.32736525428603,9.457981369251453,0.8214285714285714,67.70053242864056,68.83441978996376
temporal_shift,disagreement_aware_selector,5.0,28,0.5,43.4843784645526,4.6149945795180125,0.8928571428571429,65.02576784525557,65.90786537439175
temporal_shift,disagreement_aware_selector,10.0,28,0.5,45.9843784645526,7.114994579518012,0.8928571428571429,68.04026284649781,69.79100456016756
temporal_shift,disagreement_aware_selector,20.0,28,0.5,50.9843784645526,12.114994579518013,0.75,75.08819411152544,79.79100456016756
site_holdout,random,5.0,119,0.18487394957983194,44.888665985020324,6.568265677789178,0.7983193277310925,72.16621580107453,78.5004278935372
site_holdout,random,10.0,119,0.18487394957983194,45.81303573291948,7.492635425688338,0.7899159663865546,74.28230427163959,80.23571495102772
site_holdout,random,20.0,119,0.18487394957983194,47.6617752287178,9.341374921486656,0.7478991596638656,78.06771700336273,85.76746623802099
site_holdout,best_historical_path,5.0,119,0.008403361344537815,43.175607859073885,4.8552075518427324,0.7563025210084033,72.77792008346441,75.90312118170614
site_holdout,best_historical_path,10.0,119,0.008403361344537815,43.21762466579658,4.897224358565421,0.7563025210084033,73.1700751102982,76.03959292767921
site_holdout,best_historical_path,20.0,119,0.008403361344537815,43.301658279241956,4.9812579720108,0.7563025210084033,73.27061844156182,77.70625959434587
site_holdout,highest_reply_availability,5.0,119,0.5042016806722689,45.37722505474331,7.056824747512171,0.7478991596638656,74.92136348608453,78.21789073901463
site_holdout,highest_reply_availability,10.0,119,0.5042016806722689,47.89823345810466,9.577833150873513,0.7058823529411765,76.46793523122423,81.30092123354723
site_holdout,highest_reply_availability,20.0,119,0.5042016806722689,52.94025026482735,14.619849957596202,0.6302521008403361,85.8601488768963,89.16460567289441
site_holdout,reactive_greedy,5.0,119,0.5714285714285714,44.78304437511845,6.462644067887298,0.8067226890756303,75.32860100438776,78.70551703059309
site_holdout,reactive_greedy,10.0,119,0.5714285714285714,47.640187232261304,9.319786925030154,0.7899159663865546,79.45160144027605,83.01841653077507
site_holdout,reactive_greedy,20.0,119,0.5714285714285714,53.35447294654702,15.034072639315868,0.680672268907563,88.67386952473113,93.01841653077507
