model_name,mae,rmse,mape,row_count,scenario_name
graph_xgboost,5.084163189457106,7.7872820720450315,0.1237277147807963,162,base
graph_xgboost,7.426675835613182,10.36490388636929,0.1722370719744826,162,burst
graph_xgboost,5.858329199522586,8.606332287527309,0.14348145533063975,162,outage
graph_xgboost,5.657742161973537,8.563354326236194,0.12690314925042512,162,structural
