policy_name,metric_name,mean_value,ci_lower,ci_upper,sample_count,scenario_name
highest_reply_availability,realized_cumulative_latency_5_ms,256.51773252072616,234.8889849046758,276.72971753911196,112,session_holdout
highest_reply_availability,cumulative_decision_gap_5_ms,31.592477287970347,16.02621247146415,47.877007245668345,112,session_holdout
predictive_consensus_greedy,realized_next_latency_ms,44.84508452403377,39.238136057483466,50.87128957098275,119,session_holdout
predictive_consensus_greedy,decision_gap_ms,0.0,0.0,0.0,119,session_holdout
predictive_consensus_greedy,success_under_budget,0.7563025210084033,0.6218487394957983,0.8739495798319328,119,session_holdout
predictive_consensus_greedy,retrospective_best_path_match,1.0,1.0,1.0,119,session_holdout
predictive_consensus_greedy,realized_cumulative_latency_3_ms,134.36865190103194,116.62385883304536,151.6410029781577,115,session_holdout
predictive_consensus_greedy,cumulative_decision_gap_3_ms,0.0,0.0,0.0,115,session_holdout
predictive_consensus_greedy,realized_cumulative_latency_5_ms,224.09175229116033,194.5360037824307,254.31167681209098,111,session_holdout
predictive_consensus_greedy,cumulative_decision_gap_5_ms,0.0,0.0,0.0,111,session_holdout
predictive_graph_greedy,realized_next_latency_ms,44.84508452403377,39.05304168163442,50.80169441552101,119,session_holdout
predictive_graph_greedy,decision_gap_ms,0.0,0.0,0.0,119,session_holdout
predictive_graph_greedy,success_under_budget,0.7563025210084033,0.6134453781512605,0.8739495798319328,119,session_holdout
predictive_graph_greedy,retrospective_best_path_match,1.0,1.0,1.0,119,session_holdout
predictive_graph_greedy,realized_cumulative_latency_3_ms,134.36865190103194,117.50350871620832,152.13156993923332,115,session_holdout
predictive_graph_greedy,cumulative_decision_gap_3_ms,0.0,0.0,0.0,115,session_holdout
predictive_graph_greedy,realized_cumulative_latency_5_ms,224.09175229116033,195.01698089334414,254.8510347306143,111,session_holdout
predictive_graph_greedy,cumulative_decision_gap_5_ms,0.0,0.0,0.0,111,session_holdout
predictive_greedy,realized_next_latency_ms,44.84508452403377,39.37716158713392,50.55437487650406,119,session_holdout
predictive_greedy,decision_gap_ms,0.0,0.0,0.0,119,session_holdout
predictive_greedy,success_under_budget,0.7563025210084033,0.6218487394957983,0.8739495798319328,119,session_holdout
predictive_greedy,retrospective_best_path_match,1.0,1.0,1.0,119,session_holdout
predictive_greedy,realized_cumulative_latency_3_ms,134.36865190103194,116.65382798314695,152.06412241715236,115,session_holdout
predictive_greedy,cumulative_decision_gap_3_ms,0.0,0.0,0.0,115,session_holdout
predictive_greedy,realized_cumulative_latency_5_ms,224.09175229116033,195.04108381773452,253.73421212695814,111,session_holdout
predictive_greedy,cumulative_decision_gap_5_ms,0.0,0.0,0.0,111,session_holdout
predictive_simple_fusion_greedy,realized_next_latency_ms,44.84508452403377,39.392336122279104,50.74508542242294,119,session_holdout
predictive_simple_fusion_greedy,decision_gap_ms,0.0,0.0,0.0,119,session_holdout
predictive_simple_fusion_greedy,success_under_budget,0.7563025210084033,0.6218487394957983,0.8739495798319328,119,session_holdout
predictive_simple_fusion_greedy,retrospective_best_path_match,1.0,1.0,1.0,119,session_holdout
predictive_simple_fusion_greedy,realized_cumulative_latency_3_ms,134.36865190103194,117.14781623153893,152.19380225971386,115,session_holdout
predictive_simple_fusion_greedy,cumulative_decision_gap_3_ms,0.0,0.0,0.0,115,session_holdout
predictive_simple_fusion_greedy,realized_cumulative_latency_5_ms,224.09175229116033,194.7966659416086,255.07847406336148,111,session_holdout
predictive_simple_fusion_greedy,cumulative_decision_gap_5_ms,0.0,0.0,0.0,111,session_holdout
random,realized_next_latency_ms,59.627616622786185,56.922840948416166,62.34836049354647,119,session_holdout
random,decision_gap_ms,14.78253209875242,8.900403281734816,20.448043881146265,119,session_holdout
random,success_under_budget,0.5546218487394958,0.453781512605042,0.6470588235294118,119,session_holdout
random,retrospective_best_path_match,0.5210084033613446,0.33613445378151263,0.7142857142857143,119,session_holdout
random,realized_cumulative_latency_3_ms,176.7876505784236,170.17203499952097,183.64309604483253,117,session_holdout
random,cumulative_decision_gap_3_ms,41.189675952146345,25.046654905022155,57.61961784920834,117,session_holdout
random,realized_cumulative_latency_5_ms,294.14485434326957,283.31533167058245,305.31470338448406,115,session_holdout
random,cumulative_decision_gap_5_ms,66.6385477297347,40.30779383420775,93.35618773483178,115,session_holdout
reactive_greedy,realized_next_latency_ms,44.84508452403377,39.06867728001498,50.58510245058951,119,session_holdout
reactive_greedy,decision_gap_ms,0.0,0.0,0.0,119,session_holdout
reactive_greedy,success_under_budget,0.7563025210084033,0.6302521008403361,0.8739495798319328,119,session_holdout
reactive_greedy,retrospective_best_path_match,1.0,1.0,1.0,119,session_holdout
reactive_greedy,realized_cumulative_latency_3_ms,134.36865190103194,117.89355942536844,152.15836133256795,115,session_holdout
reactive_greedy,cumulative_decision_gap_3_ms,0.0,0.0,0.0,115,session_holdout
reactive_greedy,realized_cumulative_latency_5_ms,224.09175229116033,193.76193926058892,253.5460060613125,111,session_holdout
