policy_name,decision_count,mean_realized_latency_ms,mean_decision_gap_ms,retrospective_best_path_match_rate,success_rate_under_60ms,p95_realized_latency_ms,cvar95_realized_latency_ms,mean_decision_time_us
random,28,43.20267539348872,4.333291508454129,0.4642857142857143,0.9642857142857143,57.07585033961099,59.38279438294873,219.5179285714286
reactive_greedy,28,43.426592080707046,4.5572081956724615,0.32142857142857145,0.8928571428571429,61.9088248020949,65.56376735810568,198.29025000000004
predictive_greedy,28,41.57869947816961,2.7093155931350283,0.5,0.9285714285714286,60.025767845255565,61.60068419633321,176.68896428571432
predictive_graph_greedy,28,41.96604601589574,3.096662130861151,0.42857142857142855,0.9285714285714286,60.025767845255565,61.60068419633321,197.6682142857143
predictive_simple_fusion_greedy,28,41.771196596754486,2.9018127117199066,0.5,0.9285714285714286,60.025767845255565,61.60068419633321,195.06542857142855
predictive_consensus_greedy,28,41.92685439564558,3.0574705106109863,0.4642857142857143,0.9285714285714286,60.025767845255565,61.60068419633321,196.60125
